market_name,Date,temperature_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Songadh(B),19-11-2024,29.9,19.4,23.8,0,0,0,14.3,28.8,0,0
Songadh(B),20-11-2024,29.5,19.6,23.8,0,0,0,14.9,32.4,0,0
Songadh(B),21-11-2024,29.3,19.5,23.4,0,0,0,14.5,31.3,0,0
Songadh(B),22-11-2024,29.3,19.1,23.2,0,0,0,15.9,33.8,0,0
Songadh(B),23-11-2024,29.5,19.2,23.3,0,0,0,14.9,31,2,10
Songadh(B),24-11-2024,29.6,18.9,23.5,0,0,0,13.6,29.5,3,45
Songadh(B),25-11-2024,29.1,19.3,23.5,0,0,0,18.4,38.2,3,38
Songadh(B),26-11-2024,29,18.1,23,0,0,0,18.3,37.4,2,17
Songadh(B),27-11-2024,29,17.8,22.7,0,0,0,18.8,37.8,2,3
Songadh(B),28-11-2024,28.9,17.6,22.6,0,0,0,21.1,41.4,0,0
Songadh(B),29-11-2024,27.6,17.7,21.8,0,0,0,19.4,39.6,0,1
Songadh(B),30-11-2024,27.6,17.4,21.7,0,0,0,20,40.7,2,8
Songadh(B),01-12-2024,28.6,17.8,22.5,0,0,0,17,35.3,3,59
Songadh(B),02-12-2024,29.9,20.4,24.5,0,0,0,20.2,41,3,43
Songadh(B),03-12-2024,31.1,21.9,26,0,0,0,20.1,40.7,3,29
Songadh(B),04-12-2024,31.7,23.6,26.7,0.3,0.3,0,18.8,38.5,51,76
Songadh(B),05-12-2024,32,22.7,26.5,0,0,0,17.5,36.7,3,25
Songadh(B),06-12-2024,31.9,21.1,25.7,0,0,0,10.6,19.4,3,54
Songadh(B),07-12-2024,29.2,17.6,22.7,0,0,0,10.1,23.4,3,93
Songadh(B),08-12-2024,28,16.8,21.4,0,0,0,8.9,20.9,3,41
Songadh(B),09-12-2024,26.5,14.9,19.9,0,0,0,11.5,26.6,3,25
Songadh(B),10-12-2024,25.5,16.4,20.1,0,0,0,24.2,47.2,3,47
Songadh(B),11-12-2024,26.8,17.1,21.1,0,0,0,19.9,39.6,3,20
Songadh(B),12-12-2024,28,17.2,21.5,0,0,0,14.8,27.7,3,22
Songadh(B),13-12-2024,25.8,17.8,20.8,0,0,0,23.6,46.4,3,83
Songadh(B),14-12-2024,26.5,16.8,20.6,0,0,0,23.4,45.7,3,25
Songadh(B),15-12-2024,26.8,16.7,20.7,0,0,0,19.3,35.6,1,2
Songadh(B),16-12-2024,27.8,15.7,20.9,0,0,0,16.3,32,0,0
Songadh(B),17-12-2024,28.4,15.7,20.7,0,0,0,12.8,27.7,3,15
Songadh(B),18-12-2024,29.1,16.1,21.3,0,0,0,15.1,30.6,2,9
Songadh(B),19-12-2024,29.2,16.2,21.2,0,0,0,13.1,26.6,0,0
Songadh(B),20-12-2024,28.4,15,20.7,0,0,0,7.4,20.9,3,65
Songadh(B),21-12-2024,29.1,16,21.7,0,0,0,12.9,27,3,14
Songadh(B),22-12-2024,27.6,17.3,21.8,0.2,0.2,0,13.4,23.8,51,27
Songadh(B),23-12-2024,26.2,18.8,21.8,0.1,0.1,0,12,25.6,51,50
Songadh(B),24-12-2024,27.7,17.3,21.6,0,0,0,13.4,26.3,3,19
Songadh(B),25-12-2024,28.6,17.8,22.6,0,0,0,12.8,28.4,2,20
Songadh(B),26-12-2024,29.4,20.3,23.9,0,0,0,17.5,32,3,51
Songadh(B),27-12-2024,29.3,19.4,23.5,1.2,1.2,0,10.5,25.6,53,23
Songadh(B),28-12-2024,28.3,18.8,22.9,0.2,0.2,0,9.8,21.2,51,14
Songadh(B),29-12-2024,29.9,18.5,23.4,0,0,0,15.8,32.8,0,2
Songadh(B),30-12-2024,30,19.9,23.8,0,0,0,16.1,31.7,0,0
Songadh(B),31-12-2024,31.1,19.6,24.1,0,0,0,12.2,27,0,0
Songadh(B),01-01-2025,30,19.1,23.6,0,0,0,12.9,28.4,0,0
